CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
334960204489998,171868055020004,2014,39,53,2634,4,45,1.0,,1,,11.0,998.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,255.43291830498,255.43291830498,340.57722440664,125.41756288774518,125.41756288774518,167.22341718366025
334960205489998,171868055020004,2014,39,53,2634,4,45,2.0,,1,,19.9,998.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,454.10296587552,454.10296587552,605.47062116736,222.96455624488033,222.96455624488033,297.28607499317377
334960206489998,171868055020004,2014,39,53,2634,4,45,3.0,,1,,20.5,901.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,746.7082872204384,746.7082872204384,995.6110496272512,366.63376902523527,366.63376902523527,488.84502536698034
334960207489998,171868055020004,2014,39,53,2634,4,45,4.0,,1,,23.1,901.0,3,6,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,93.2986041,1680.0936462459863,1680.0936462459863,2240.124861661315,824.9259803067794,824.9259803067794,1099.9013070757057
334954000489998,171867849020004,2014,39,55,1176,2,180,1.0,,1,,4.5,743.0,3,18,,,,,,,,,1.9313114754098362,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,629.765577675,629.765577675,991.1064828983607,6366.17427160104,6366.17427160104,10018.897214322948,3125.7915673561106,3125.7915673561106,4919.278532232567
334954001489998,171867849020004,2014,39,55,1176,2,180,2.0,,1,,15.3,998.0,3,3,,,,,,,,,0.32188524590163936,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,27.530735636065575,255.43291830498,255.43291830498,401.9927894635751,125.41756288774518,125.41756288774518,197.37845962661535
334954002489998,171867849020004,2014,39,55,1176,2,180,3.0,,1,,20.1,743.0,1,3,,,,,,,,,0.32188524590163936,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,27.530735636065575,392.9737204692,392.9737204692,618.4504453285771,192.9500967503772,192.9500967503772,303.6591686563313
334954003489998,171867849020004,2014,39,55,1176,4,225,1.0,,1,,1.9,998.0,4,4,,,,,,,,,0.42918032786885246,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,48.94353001967213,423.829434817152,423.829434817152,667.010258072895,208.10025249522164,208.10025249522164,327.5020367137914
334954004489998,171867849020004,2014,39,55,1176,4,225,2.0,,1,,16.6,998.0,4,8,,,,,,,,,0.8583606557377049,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,124.3981388,195.77412007868853,1695.317739268608,1695.317739268608,2668.04103229158,832.4010099808866,832.4010099808866,1310.0081468551657
334961416489998,171868097020004,2014,39,79,2631,2,180,1.0,,1,,4.1,931.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,635.744152225728,635.744152225728,635.744152225728,312.15037874283246,312.15037874283246,312.15037874283246
334961417489998,171868097020004,2014,39,79,2631,4,225,1.0,,1,,11.4,400.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,845.98509267675,845.98509267675,845.98509267675,415.37868050428426,415.37868050428426,415.37868050428426
334956078489998,171867923020004,2014,39,87,2049,3,135,1.0,,1,,12.6,800.0,2,13,,,,,,,,,1.181736111111111,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,328.48883526875,328.48883526875,437.98511369166664,9433.043068218354,9433.043068218354,12577.390757624473,4631.624146495212,4631.624146495212,6175.498861993616
334956079489998,171867923020004,2014,39,87,2049,3,135,2.0,,1,,14.7,998.0,3,6,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,93.2986041,1021.73167321992,1021.73167321992,1362.30889762656,501.6702515509807,501.6702515509807,668.893668734641
334956080489998,171867923020004,2014,39,87,2049,3,135,3.0,,1,,21.1,833.0,2,5,,,,,,,,,0.4545138888888889,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,1349.9375027229,1349.9375027229,1799.9166702972,662.8193138369439,662.8193138369439,883.7590851159252
334956074489998,171867923020004,2014,39,87,2049,2,360,1.0,,2,,3.7,800.0,3,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,805.050330127875,805.050330127875,3220.2013205115,395.2797120927866,395.2797120927866,1581.1188483711464
334956075489998,171867923020004,2014,39,87,2049,2,360,2.0,,2,,8.5,800.0,3,10,,,,,,,,,2.7270833333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,194.372091875,194.372091875,777.4883675,3220.2013205115,3220.2013205115,12880.805282046,1581.1188483711464,1581.1188483711464,6324.475393484586
334956076489998,171867923020004,2014,39,87,2049,2,360,3.0,,2,,8.8,800.0,3,6,,,,,,,,,1.63625,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,279.8958123,1159.27247538414,1159.27247538414,4637.08990153656,569.2027854136128,569.2027854136128,2276.811141654451
334956077489998,171867923020004,2014,39,87,2049,2,360,4.0,,2,,13.5,800.0,3,9,,,,,,,,,2.454375,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,157.44139441875,157.44139441875,629.765577675,2608.363069614315,2608.363069614315,10433.45227845726,1280.7062671806286,1280.7062671806286,5122.8250687225145
334956349489998,171867927020004,2014,39,87,4134,3,315,1.0,,2,,9.8,998.0,2,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,2,31.0995347,31.0995347,124.3981388,787.111807517568,787.111807517568,3148.447230070272,386.4718974911259,386.4718974911259,1545.8875899645036
334956350489998,171867927020004,2014,39,87,4134,3,315,2.0,,2,,14.3,998.0,2,7,,,,,,,,,1.9089583333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,95.24232501875,95.24232501875,380.969300075,2410.529910522552,2410.529910522552,9642.119642090209,1183.5701860665731,1183.5701860665731,4734.2807442662925
334956351489998,171867927020004,2014,39,87,4134,3,315,3.0,,2,,14.9,998.0,2,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,124.3981388,787.111807517568,787.111807517568,3148.447230070272,386.4718974911259,386.4718974911259,1545.8875899645036
334956352489998,171867927020004,2014,39,87,4134,3,315,4.0,,2,,17.9,998.0,2,3,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,442.750391728632,442.750391728632,1771.001566914528,217.3904423387583,217.3904423387583,869.5617693550332
334956353489998,171867927020004,2014,39,87,4134,3,315,5.0,,2,,19.1,998.0,2,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,1229.8621992462,1229.8621992462,4919.4487969848,603.8623398298841,603.8623398298841,2415.4493593195366
334950280489998,171867622020004,2014,39,95,3536,1,90,1.0,,1,,18.2,125.0,3,8,,,,,,,,,1.2912453760789149,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,134.86415951214002,294.50607459432797,2097.3347068360126,2273.7903089357114,4965.330008785629,1092.7113822615627,1184.6447509555055,2586.9369345773125
334950281489998,171867622020004,2014,39,95,3536,1,90,2.0,,1,,22.2,125.0,3,8,,,,,,,,,1.2912453760789149,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,134.86415951214002,294.50607459432797,2097.3347068360126,2273.7903089357114,4965.330008785629,1092.7113822615627,1184.6447509555055,2586.9369345773125
334950284489998,171867622020004,2014,39,95,3536,2,180,1.0,,1,,15.6,,5,5,,,,,,,,,0.8070283600493219,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,,1,,,1,48.59302296875,52.6813123094297,115.04143538840937,662.2334919018,717.9493531628775,1567.8030881029051,335.0901469023108,363.282372700416,793.3083625800699
334962431489998,171868145020004,2014,39,71,4274,2,180,1.0,,1,,0.7,998.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,454.10296587552,454.10296587552,605.47062116736,222.96455624488033,222.96455624488033,297.28607499317377
334962432489998,171868145020004,2014,39,71,4274,2,180,2.0,,1,,4.8,552.0,2,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,854.645069109312,854.645069109312,1139.526758812416,419.6307289326722,419.6307289326722,559.5076385768963
334962430489998,171868145020004,2014,39,71,4274,1,270,1.0,,1,,22.0,998.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,1,1,,,1,15.54976735,15.54976735,20.733023133333333,227.05148293776,227.05148293776,302.73531058368,111.48227812244016,111.48227812244016,148.64303749658689
334950287489998,171867622020004,2014,39,95,3536,4,225,1.0,,2,,8.0,762.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,33.716039878035005,62.1990694,410.43921915672,444.97080789435483,820.87843831344,201.5256566059495,218.4806666761282,403.051313211899
334950282489998,171867622020004,2014,39,95,3536,1,270,1.0,,1,,3.7,129.0,4,14,,,,,,,,,2.2596794081381013,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,380.969300075,413.02148850592886,901.9248534451294,3402.7934062346953,3689.081501959692,8055.935067781276,1772.8553646482762,1922.0114625209997,4197.142170314045
334950283489998,171867622020004,2014,39,95,3536,1,270,2.0,,1,,10.0,125.0,3,11,,,,,,,,,1.775462392108508,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,235.19023116875,254.97755157763976,556.8005472799014,3965.2734301118367,4298.884802831579,9387.577047860328,2065.9074570882667,2239.7189822752525,4890.927641935231
334950285489998,171867622020004,2014,39,95,3536,3,315,1.0,,2,,17.3,746.0,3,7,,,,,,,,,0.9544791666666667,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,95.24232501875,103.25537212648221,190.4846500375,936.041570284275,1014.7937972590672,1872.08314056855,459.596411009579,498.263754454202,919.192822019158
334950286489998,171867622020004,2014,39,95,3536,3,315,2.0,,2,,20.4,746.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:47,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,75.86108972557876,139.94790615,687.7040108211,745.5627898229882,1375.4080216422,337.6626693131601,366.07132980308717,675.3253386263202
334957502489998,171867952020004,2014,39,115,3461,3,135,1.0,,1,,11.2,998.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1816.41186350208,1816.41186350208,1816.41186350208,891.8582249795213,891.8582249795213,891.8582249795213
334957503489998,171867952020004,2014,39,115,3461,3,135,2.0,,1,,15.9,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
334957496489998,171867952020004,2014,39,115,3461,2,180,1.0,,1,,5.2,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
334957497489998,171867952020004,2014,39,115,3461,2,180,2.0,,1,,9.3,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
334957498489998,171867952020004,2014,39,115,3461,2,180,3.0,,1,,11.5,998.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1021.73167321992,1021.73167321992,1021.73167321992,501.6702515509807,501.6702515509807,501.6702515509807
334957499489998,171867952020004,2014,39,115,3461,2,180,4.0,,1,,22.1,998.0,1,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1576.74640929,1576.74640929,1576.74640929,774.18248696139,774.18248696139,774.18248696139
334957500489998,171867952020004,2014,39,115,3461,2,180,5.0,,1,,22.5,998.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,567.6287073444,567.6287073444,567.6287073444,278.7056953061004,278.7056953061004,278.7056953061004
334957504489998,171867952020004,2014,39,115,3461,4,225,1.0,,1,,22.3,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
334957501489998,171867952020004,2014,39,115,3461,2,360,1.0,,1,,22.1,998.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,238.404057084648,238.404057084648,238.404057084648,117.05639202856217,117.05639202856217,117.05639202856217
334948956489998,171867407020004,2014,39,117,3433,4,45,1.0,,2,,19.8,541.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,750.470646729375,750.470646729375,1500.94129345875,368.4810875441231,368.4810875441231,736.9621750882462
334948933489998,171867407020004,2014,39,117,3433,1,90,1.0,,1,,2.8,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948934489998,171867407020004,2014,39,117,3433,1,90,2.0,,1,,3.9,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948935489998,171867407020004,2014,39,117,3433,1,90,3.0,,1,,5.6,602.0,3,3,,,,,,,,,0.4090625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,324.5635452975201,324.5635452975201,649.1270905950402,159.36070074108238,159.36070074108238,318.72140148216477
334948936489998,171867407020004,2014,39,117,3433,1,90,4.0,,1,,6.0,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948937489998,171867407020004,2014,39,117,3433,1,90,5.0,,1,,6.3,602.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,62.1990694,577.0018583067024,577.0018583067024,1154.0037166134048,283.3079124285909,283.3079124285909,566.6158248571818
334948938489998,171867407020004,2014,39,117,3433,1,90,6.0,,1,,7.0,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948939489998,171867407020004,2014,39,117,3433,1,90,7.0,,1,,7.5,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948940489998,171867407020004,2014,39,117,3433,1,90,8.0,,1,,11.2,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948941489998,171867407020004,2014,39,117,3433,1,90,9.0,,1,,12.2,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948942489998,171867407020004,2014,39,117,3433,1,90,10.0,,1,,12.3,602.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,62.1990694,577.0018583067024,577.0018583067024,1154.0037166134048,283.3079124285909,283.3079124285909,566.6158248571818
334948943489998,171867407020004,2014,39,117,3433,1,90,11.0,,1,,12.6,602.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,139.94790615,1298.2541811900803,1298.2541811900803,2596.5083623801606,637.4428029643295,637.4428029643295,1274.885605928659
334948944489998,171867407020004,2014,39,117,3433,1,90,12.0,,1,,12.7,602.0,3,3,,,,,,,,,0.4090625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,324.5635452975201,324.5635452975201,649.1270905950402,159.36070074108238,159.36070074108238,318.72140148216477
334948945489998,171867407020004,2014,39,117,3433,1,90,13.0,,1,,13.3,602.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,62.1990694,577.0018583067024,577.0018583067024,1154.0037166134048,283.3079124285909,283.3079124285909,566.6158248571818
334948946489998,171867407020004,2014,39,117,3433,1,90,14.0,,1,,18.5,602.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,901.5654036042225,901.5654036042225,1803.130807208445,442.6686131696732,442.6686131696732,885.3372263393464
334948947489998,171867407020004,2014,39,117,3433,1,90,15.0,,1,,22.0,602.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,62.1990694,577.0018583067024,577.0018583067024,1154.0037166134048,283.3079124285909,283.3079124285909,566.6158248571818
334948948489998,171867407020004,2014,39,117,3433,1,270,1.0,,1,,4.2,407.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,62.1990694,558.89595800064,558.89595800064,1117.79191600128,274.41791537831426,274.41791537831426,548.8358307566285
334948949489998,171867407020004,2014,39,117,3433,1,270,2.0,,1,,8.8,541.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,750.470646729375,750.470646729375,1500.94129345875,368.4810875441231,368.4810875441231,736.9621750882462
334948950489998,171867407020004,2014,39,117,3433,1,270,3.0,,1,,8.9,541.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,139.94790615,1080.6777312903,1080.6777312903,2161.3554625806,530.6127660635373,530.6127660635373,1061.2255321270745
334948951489998,171867407020004,2014,39,117,3433,1,270,4.0,,1,,10.2,541.0,3,3,,,,,,,,,0.4090625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,270.169432822575,270.169432822575,540.33886564515,132.65319151588432,132.65319151588432,265.30638303176863
334948952489998,171867407020004,2014,39,117,3433,3,315,1.0,,2,,21.2,951.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,139.94790615,1117.79191600128,1117.79191600128,2235.58383200256,548.8358307566285,548.8358307566285,1097.671661513257
334948953489998,171867407020004,2014,39,117,3433,3,315,2.0,,2,,23.9,951.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,139.94790615,1117.79191600128,1117.79191600128,2235.58383200256,548.8358307566285,548.8358307566285,1097.671661513257
334948954489998,171867407020004,2014,39,117,3433,3,315,3.0,,2,,4.8,972.0,3,3,,,,,,,,,0.4090625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,292.7435898761946,292.7435898761946,585.4871797523892,143.73710262921153,143.73710262921153,287.47420525842307
334948955489998,171867407020004,2014,39,117,3433,3,315,4.0,,2,,14.0,972.0,4,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,516.08122857915,516.08122857915,1032.1624571583,253.39588323236265,253.39588323236265,506.7917664647253
334947825489998,171867303020004,2014,39,127,3072,4,45,1.0,,1,,17.8,837.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,494.5355953371288,494.5355953371288,659.3807937828384,242.81697731053023,242.81697731053023,323.7559697473736
334947821489998,171867303020004,2014,39,127,3072,1,90,1.0,,1,,8.4,316.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2015-06-01 11:17:45,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,554.3743344515376,554.3743344515376,739.1657792687168,272.19779821570495,272.19779821570495,362.93039762093997
334947822489998,171867303020004,2014,39,127,3072,3,315,1.0,,2,,3.8,931.0,3,3,,,,,,,,,0.818125,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,206.31120324633,206.31120324633,825.24481298532,101.29880079394803,101.29880079394803,405.19520317579213
334947823489998,171867303020004,2014,39,127,3072,3,315,2.0,,2,,9.0,762.0,3,6,,,,,,,,,1.63625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,69.973953075,279.8958123,923.48824310262,923.48824310262,3693.95297241048,453.43272736338645,453.43272736338645,1813.7309094535458
334947824489998,171867303020004,2014,39,127,3072,3,315,3.0,,2,,19.4,972.0,3,6,,,,,,,,,1.63625,,,,,,,,,,2015-06-01 11:17:46,2025-01-13 08:38:53,6,0,1,,,2,69.973953075,69.973953075,279.8958123,1170.9743595047785,1170.9743595047785,4683.897438019114,574.9484105168461,574.9484105168461,2299.7936420673846
334953135489998,171867816020004,2014,39,141,3077,3,315,1.0,,1,,12.3,802.0,1,12,,,,,,,,,0.8427038626609442,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,279.8958123,279.8958123,288.3046993648069,10196.358133774176,10196.358133774176,10502.686489724472,5006.41184368312,5006.41184368312,5156.819066454716
334961922489998,171868124020004,2014,39,157,1342,4,45,1.0,,1,,19.0,931.0,4,3,,,,,,,,,0.3444736842105263,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,1,1,,,1,15.54976735,15.54976735,26.189081852631578,171.161887137696,171.161887137696,288.2726520213827,84.04048658460873,84.04048658460873,141.54187214249893
334961914489998,171868124020004,2014,39,157,1342,3,135,1.0,,2,,12.0,998.0,3,6,,,,,,,,,1.006923076923077,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,69.973953075,172.2435768,1021.73167321992,1021.73167321992,2515.03181100288,501.6702515509807,501.6702515509807,1234.880619202414
334961915489998,171868124020004,2014,39,157,1342,3,135,2.0,,2,,15.1,998.0,3,5,,,,,,,,,0.8391025641025641,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,48.59302296875,119.613595,709.5358841805,709.5358841805,1746.549868752,348.3821191326255,348.3821191326255,857.555985557232
334961923489998,171868124020004,2014,39,157,1342,4,225,1.0,,1,,0.9,998.0,4,3,,,,,,,,,0.3444736842105263,,,,,,,,,,2015-06-01 11:17:48,2025-01-13 08:38:54,6,1,1,,,1,15.54976735,15.54976735,26.189081852631578,211.914717408576,211.914717408576,356.90899774075956,104.05012624761082,104.05012624761082,175.24231789071294
