CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
247521589010661,168996287010661,2010,39,69,3441,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:12,,,
247521590010661,168996287010661,2010,39,69,3441,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:12,,,
247521591010661,168996287010661,2010,39,69,3441,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:12,,,
247553447010661,168995445010661,2010,39,73,5262,1,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553448010661,168995445010661,2010,39,73,5262,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553449010661,168995445010661,2010,39,73,5262,1,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553450010661,168995445010661,2010,39,73,5262,2,30,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553451010661,168995445010661,2010,39,73,5262,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553452010661,168995445010661,2010,39,73,5262,2,270,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553453010661,168995445010661,2010,39,73,5262,3,30,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553454010661,168995445010661,2010,39,73,5262,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553455010661,168995445010661,2010,39,73,5262,3,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553456010661,168995445010661,2010,39,73,5262,4,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553457010661,168995445010661,2010,39,73,5262,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
247553458010661,168995445010661,2010,39,73,5262,4,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:11,,,
248065855010661,168995405010661,2010,39,75,1717,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065856010661,168995405010661,2010,39,75,1717,1,150,1,2010,1,0.0,25.848791074246,40,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065857010661,168995405010661,2010,39,75,1717,1,270,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065858010661,168995405010661,2010,39,75,1717,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065859010661,168995405010661,2010,39,75,1717,2,150,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065860010661,168995405010661,2010,39,75,1717,2,270,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065861010661,168995405010661,2010,39,75,1717,3,30,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065862010661,168995405010661,2010,39,75,1717,3,150,1,2010,2,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065863010661,168995405010661,2010,39,75,1717,3,270,1,2010,2,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065864010661,168995405010661,2010,39,75,1717,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065865010661,168995405010661,2010,39,75,1717,4,150,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
248065866010661,168995405010661,2010,39,75,1717,4,270,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:55,2025-01-13 08:35:13,,,
247554666010661,168995585010661,2010,39,77,3789,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554667010661,168995585010661,2010,39,77,3789,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554668010661,168995585010661,2010,39,77,3789,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554669010661,168995585010661,2010,39,77,3789,2,30,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554670010661,168995585010661,2010,39,77,3789,2,150,1,2010,2,0.0,1.0,0,1.0,0.0,1.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554671010661,168995585010661,2010,39,77,3789,2,150,2,2010,1,1.0,24.0,0,23.0,1.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554672010661,168995585010661,2010,39,77,3789,2,270,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554673010661,168995585010661,2010,39,77,3789,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554674010661,168995585010661,2010,39,77,3789,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554675010661,168995585010661,2010,39,77,3789,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554676010661,168995585010661,2010,39,77,3789,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554677010661,168995585010661,2010,39,77,3789,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247554678010661,168995585010661,2010,39,77,3789,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521593010661,168996541010661,2010,39,79,3528,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521594010661,168996541010661,2010,39,79,3528,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521595010661,168996541010661,2010,39,79,3528,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521596010661,168996541010661,2010,39,79,3528,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521597010661,168996541010661,2010,39,79,3528,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521598010661,168996541010661,2010,39,79,3528,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521599010661,168996541010661,2010,39,79,3528,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521600010661,168996541010661,2010,39,79,3528,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521601010661,168996541010661,2010,39,79,3528,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521602010661,168996541010661,2010,39,79,3528,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521603010661,168996541010661,2010,39,79,3528,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521604010661,168996541010661,2010,39,79,3528,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247560164010661,168994889010661,2010,39,81,5147,1,30,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560165010661,168994889010661,2010,39,81,5147,1,150,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560166010661,168994889010661,2010,39,81,5147,1,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560167010661,168994889010661,2010,39,81,5147,2,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560168010661,168994889010661,2010,39,81,5147,2,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560169010661,168994889010661,2010,39,81,5147,2,270,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560170010661,168994889010661,2010,39,81,5147,3,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560171010661,168994889010661,2010,39,81,5147,3,150,1,2010,1,0.0,24.475293665245,20,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560172010661,168994889010661,2010,39,81,5147,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560173010661,168994889010661,2010,39,81,5147,4,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560174010661,168994889010661,2010,39,81,5147,4,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247560175010661,168994889010661,2010,39,81,5147,4,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
42783975020004,168995419010661,2010,39,89,1536,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783976020004,168995419010661,2010,39,89,1536,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783977020004,168995419010661,2010,39,89,1536,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783978020004,168995419010661,2010,39,89,1536,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783979020004,168995419010661,2010,39,89,1536,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783980020004,168995419010661,2010,39,89,1536,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783981020004,168995419010661,2010,39,89,1536,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783982020004,168995419010661,2010,39,89,1536,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783983020004,168995419010661,2010,39,89,1536,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783984020004,168995419010661,2010,39,89,1536,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783985020004,168995419010661,2010,39,89,1536,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
42783986020004,168995419010661,2010,39,89,1536,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:12,,,
247521606010661,168995571010661,2010,39,93,2962,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521607010661,168995571010661,2010,39,93,2962,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521608010661,168995571010661,2010,39,93,2962,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521609010661,168995571010661,2010,39,93,2962,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521610010661,168995571010661,2010,39,93,2962,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521611010661,168995571010661,2010,39,93,2962,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521612010661,168995571010661,2010,39,93,2962,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521613010661,168995571010661,2010,39,93,2962,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521614010661,168995571010661,2010,39,93,2962,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521615010661,168995571010661,2010,39,93,2962,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521616010661,168995571010661,2010,39,93,2962,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521617010661,168995571010661,2010,39,93,2962,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521619010661,168995851010661,2010,39,101,2233,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521620010661,168995851010661,2010,39,101,2233,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521621010661,168995851010661,2010,39,101,2233,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521622010661,168995851010661,2010,39,101,2233,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521623010661,168995851010661,2010,39,101,2233,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521624010661,168995851010661,2010,39,101,2233,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521625010661,168995851010661,2010,39,101,2233,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521626010661,168995851010661,2010,39,101,2233,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521627010661,168995851010661,2010,39,101,2233,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521628010661,168995851010661,2010,39,101,2233,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521629010661,168995851010661,2010,39,101,2233,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521630010661,168995851010661,2010,39,101,2233,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247577512010661,168996389010661,2010,39,103,4704,1,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577513010661,168996389010661,2010,39,103,4704,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577514010661,168996389010661,2010,39,103,4704,1,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577515010661,168996389010661,2010,39,103,4704,2,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577516010661,168996389010661,2010,39,103,4704,2,150,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577517010661,168996389010661,2010,39,103,4704,2,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577518010661,168996389010661,2010,39,103,4704,3,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577519010661,168996389010661,2010,39,103,4704,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577520010661,168996389010661,2010,39,103,4704,3,270,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577521010661,168996389010661,2010,39,103,4704,4,30,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577522010661,168996389010661,2010,39,103,4704,4,150,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577523010661,168996389010661,2010,39,103,4704,4,270,1,2010,2,0.0,11.0,0,11.0,0.0,11.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247577524010661,168996389010661,2010,39,103,4704,4,270,2,2010,1,11.0,24.0,0,13.0,11.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578251010661,168996323010661,2010,39,107,4902,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578252010661,168996323010661,2010,39,107,4902,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578253010661,168996323010661,2010,39,107,4902,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578254010661,168996323010661,2010,39,107,4902,2,30,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578255010661,168996323010661,2010,39,107,4902,2,150,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578256010661,168996323010661,2010,39,107,4902,2,270,1,2010,2,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578257010661,168996323010661,2010,39,107,4902,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578258010661,168996323010661,2010,39,107,4902,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578259010661,168996323010661,2010,39,107,4902,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578260010661,168996323010661,2010,39,107,4902,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578261010661,168996323010661,2010,39,107,4902,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578262010661,168996323010661,2010,39,107,4902,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578815010661,168996081010661,2010,39,113,1116,1,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578816010661,168996081010661,2010,39,113,1116,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578817010661,168996081010661,2010,39,113,1116,1,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578818010661,168996081010661,2010,39,113,1116,2,30,1,2010,1,0.0,24.268498099388,15,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578819010661,168996081010661,2010,39,113,1116,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578820010661,168996081010661,2010,39,113,1116,2,270,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578821010661,168996081010661,2010,39,113,1116,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578822010661,168996081010661,2010,39,113,1116,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578823010661,168996081010661,2010,39,113,1116,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578824010661,168996081010661,2010,39,113,1116,4,30,1,2010,1,0.0,24.11970149069,10,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578825010661,168996081010661,2010,39,113,1116,4,150,1,2010,1,0.0,25.056735621385,30,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247578826010661,168996081010661,2010,39,113,1116,4,270,1,2010,1,0.0,24.029981273401,5,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521632010661,168996167010661,2010,39,113,2839,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521633010661,168996167010661,2010,39,113,2839,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521634010661,168996167010661,2010,39,113,2839,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521635010661,168996167010661,2010,39,113,2839,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521636010661,168996167010661,2010,39,113,2839,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521637010661,168996167010661,2010,39,113,2839,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521638010661,168996167010661,2010,39,113,2839,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521639010661,168996167010661,2010,39,113,2839,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521640010661,168996167010661,2010,39,113,2839,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521641010661,168996167010661,2010,39,113,2839,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521642010661,168996167010661,2010,39,113,2839,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521643010661,168996167010661,2010,39,113,2839,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
247521645010661,168995083010661,2010,39,115,3799,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521646010661,168995083010661,2010,39,115,3799,1,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521647010661,168995083010661,2010,39,115,3799,1,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521648010661,168995083010661,2010,39,115,3799,2,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521649010661,168995083010661,2010,39,115,3799,2,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521650010661,168995083010661,2010,39,115,3799,2,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521651010661,168995083010661,2010,39,115,3799,3,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521652010661,168995083010661,2010,39,115,3799,3,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521653010661,168995083010661,2010,39,115,3799,3,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521654010661,168995083010661,2010,39,115,3799,4,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521655010661,168995083010661,2010,39,115,3799,4,150,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521656010661,168995083010661,2010,39,115,3799,4,270,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:13,,,
247521658010661,168996403010661,2010,39,117,4997,1,30,1,2010,1,0.0,24.0,0,24.0,0.0,24.0,2011-05-05 11:51:56,2025-01-13 08:35:12,,,
