CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_DATE,MODIFIED_DATE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
271073966489998,16233019020004,2013,39,127,918,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271073963489998,16233019020004,2013,39,127,918,270,1,1,,5,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271073964489998,16233019020004,2013,39,127,918,360,2,1,,13,4,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271066131489998,16232765020004,2013,39,131,2184,135,3,1,,17,3,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:57,1,,3,
271066132489998,16232765020004,2013,39,131,2184,225,4,1,,11,5,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:57,1,,3,
271066129489998,16232765020004,2013,39,131,2184,270,1,1,,6,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:57,1,,3,
271066130489998,16232765020004,2013,39,131,2184,360,2,1,,5,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:57,1,,3,
271061350489998,16232402020004,2013,39,131,2188,135,3,1,,4,1,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:54,1,,3,
271061351489998,16232402020004,2013,39,131,2188,225,4,1,,5,2,6,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:54,1,,3,
271061348489998,16232402020004,2013,39,131,2188,270,1,1,,6,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:54,1,,3,
271061349489998,16232402020004,2013,39,131,2188,360,2,1,,2,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:54,1,,3,
271073282489998,16232992020004,2013,39,133,4407,135,3,1,,5,1,2,,,19.6,24.0,24.0,19.6,24.0,24.0,31.6,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271073283489998,16232992020004,2013,39,133,4407,225,4,1,,6,0,0,,,19.6,24.0,24.0,19.6,24.0,24.0,31.6,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271073279489998,16232992020004,2013,39,133,4407,270,1,1,,8,0,1,,,19.6,24.0,24.0,19.6,24.0,24.0,31.6,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271073280489998,16232992020004,2013,39,133,4407,360,2,1,,1,0,0,,,19.6,24.0,24.0,19.6,24.0,24.0,31.6,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271073281489998,16232992020004,2013,39,133,4407,360,2,2,,,,,,,4.4,24.0,24.0,4.4,24.0,24.0,8.4,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271061781489998,16232416020004,2013,39,139,3570,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:57,1,,3,
271061782489998,16232416020004,2013,39,139,3570,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:57,1,,3,
271061779489998,16232416020004,2013,39,139,3570,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:57,1,,3,
271061780489998,16232416020004,2013,39,139,3570,360,2,2,,12,3,4,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:57,1,,3,
271060357489998,16232317020004,2013,39,141,5028,135,3,2,,12,1,4,,,6.0,6.0,24.0,6.0,6.0,24.0,10.0,10.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:56,1,,3,
271060358489998,16232317020004,2013,39,141,5028,225,4,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:56,1,,3,
271060355489998,16232317020004,2013,39,141,5028,270,1,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:56,1,,3,
271060356489998,16232317020004,2013,39,141,5028,360,2,1,,,,,,,18.0,6.0,24.0,18.0,6.0,24.0,30.0,10.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:56,1,,3,
271065927489998,16232760020004,2013,39,141,5316,135,3,1,,29,9,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271065928489998,16232760020004,2013,39,141,5316,225,4,1,,6,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271065925489998,16232760020004,2013,39,141,5316,270,1,1,,6,6,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271065926489998,16232760020004,2013,39,141,5316,360,2,1,,7,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271069476489998,16232862020004,2013,39,145,2227,135,3,1,,8,3,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271069477489998,16232862020004,2013,39,145,2227,225,4,1,,7,1,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271069474489998,16232862020004,2013,39,145,2227,270,1,1,,10,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271069475489998,16232862020004,2013,39,145,2227,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271073471489998,16233004020004,2013,39,151,4692,135,3,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271073472489998,16233004020004,2013,39,151,4692,225,4,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271073469489998,16233004020004,2013,39,151,4692,270,1,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271073470489998,16233004020004,2013,39,151,4692,360,2,1,,,,,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271075723489998,16233054020004,2013,39,153,3576,135,3,2,,2,0,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271075724489998,16233054020004,2013,39,153,3576,225,4,1,,2,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271075721489998,16233054020004,2013,39,153,3576,270,1,1,,7,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271075722489998,16233054020004,2013,39,153,3576,360,2,1,,5,1,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271074591489998,16233032020004,2013,39,155,5061,135,3,1,,17,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:57,1,,3,
271074592489998,16233032020004,2013,39,155,5061,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:57,1,,3,
271074589489998,16233032020004,2013,39,155,5061,270,1,1,,4,2,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:57,1,,3,
271074590489998,16233032020004,2013,39,155,5061,360,2,1,,3,0,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:57,1,,3,
271072093489998,16232943020004,2013,39,157,1208,135,3,3,,17,4,5,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271072094489998,16232943020004,2013,39,157,1208,225,4,3,,14,2,4,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271072091489998,16232943020004,2013,39,157,1208,270,1,1,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271072092489998,16232943020004,2013,39,157,1208,360,2,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:56,1,,3,
271076687489998,16233083020004,2013,39,167,2110,135,3,1,,2,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271076688489998,16233083020004,2013,39,167,2110,225,4,1,,6,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271076685489998,16233083020004,2013,39,167,2110,270,1,1,,10,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271076686489998,16233083020004,2013,39,167,2110,360,2,1,,5,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2014-07-22 13:22:33,2025-01-13 08:38:55,1,,3,
271072266489998,16232949020004,2013,39,167,2329,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271072267489998,16232949020004,2013,39,167,2329,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271072264489998,16232949020004,2013,39,167,2329,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271072265489998,16232949020004,2013,39,167,2329,360,2,2,,5,3,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:32,2025-01-13 08:38:55,1,,3,
271060964489998,16232378020004,2013,39,173,3801,135,3,1,,20,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:55,1,,3,
271060965489998,16232378020004,2013,39,173,3801,225,4,1,,14,10,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:55,1,,3,
271060962489998,16232378020004,2013,39,173,3801,270,1,1,,1,5,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:55,1,,3,
271060963489998,16232378020004,2013,39,173,3801,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2014-07-22 13:22:31,2025-01-13 08:38:55,1,,3,
334955800489998,171867917020004,2014,39,5,4827,135,3,1,,16,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334955801489998,171867917020004,2014,39,5,4827,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334955798489998,171867917020004,2014,39,5,4827,270,1,1,,11,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334955799489998,171867917020004,2014,39,5,4827,360,2,1,,14,1,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334955516489998,171867908020004,2014,39,7,1392,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334955517489998,171867908020004,2014,39,7,1392,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334955514489998,171867908020004,2014,39,7,1392,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334955515489998,171867908020004,2014,39,7,1392,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334961010489998,171868088020004,2014,39,9,2380,135,3,2,,2,1,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334961011489998,171868088020004,2014,39,9,2380,225,4,2,,2,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334961008489998,171868088020004,2014,39,9,2380,270,1,1,,1,0,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334961009489998,171868088020004,2014,39,9,2380,360,2,1,,3,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334951696489998,171867720020004,2014,39,11,2083,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:55,1,,3,
334951697489998,171867720020004,2014,39,11,2083,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:55,1,,3,
334951694489998,171867720020004,2014,39,11,2083,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:55,1,,3,
334951695489998,171867720020004,2014,39,11,2083,360,2,2,,3,4,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:55,1,,3,
334952099489998,171867746020004,2014,39,15,3247,135,3,1,,4,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952100489998,171867746020004,2014,39,15,3247,225,4,1,,7,3,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952097489998,171867746020004,2014,39,15,3247,270,1,1,,8,3,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952098489998,171867746020004,2014,39,15,3247,360,2,1,,8,2,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334956851489998,171867937020004,2014,39,19,2633,135,3,1,,9,8,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334956852489998,171867937020004,2014,39,19,2633,225,4,1,,20,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334956849489998,171867937020004,2014,39,19,2633,270,1,1,,13,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334956850489998,171867937020004,2014,39,19,2633,360,2,1,,7,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334959802489998,171868044020004,2014,39,29,5665,135,3,1,,,,,,,21.0,24.0,24.0,21.0,24.0,24.0,33.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334959803489998,171868044020004,2014,39,29,5665,225,4,1,,,,,,,21.0,24.0,24.0,21.0,24.0,24.0,33.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334959799489998,171868044020004,2014,39,29,5665,270,1,1,,,,,,,21.0,24.0,24.0,21.0,24.0,24.0,33.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334959800489998,171868044020004,2014,39,29,5665,360,2,1,,,,,,,21.0,24.0,24.0,21.0,24.0,24.0,33.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334959801489998,171868044020004,2014,39,29,5665,360,2,2,,5,0,0,,,3.0,24.0,24.0,3.0,24.0,24.0,7.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952487489998,171867795020004,2014,39,31,4050,135,3,1,,8,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952488489998,171867795020004,2014,39,31,4050,225,4,1,,6,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952485489998,171867795020004,2014,39,31,4050,270,1,1,,11,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334952486489998,171867795020004,2014,39,31,4050,360,2,1,,9,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334951165489998,171867656020004,2014,39,39,3798,135,3,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:56,1,,3,
334951166489998,171867656020004,2014,39,39,3798,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:56,1,,3,
334951163489998,171867656020004,2014,39,39,3798,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:56,1,,3,
334951164489998,171867656020004,2014,39,39,3798,360,2,2,,2,5,4,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:56,1,,3,
334950003489998,171867601020004,2014,39,49,1720,135,3,2,,,,,,,8.5,24.0,24.0,8.5,24.0,24.0,16.5,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:57,1,,3,
334950004489998,171867601020004,2014,39,49,1720,225,4,1,,0,0,0,,,15.5,24.0,24.0,15.5,24.0,24.0,23.5,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:57,1,,3,
334950005489998,171867601020004,2014,39,49,1720,225,4,2,,,,,,,8.5,24.0,24.0,8.5,24.0,24.0,16.5,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:57,1,,3,
334950001489998,171867601020004,2014,39,49,1720,270,1,1,,0,0,0,,,15.5,24.0,24.0,15.5,24.0,24.0,23.5,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:57,1,,3,
334950002489998,171867601020004,2014,39,49,1720,360,2,1,,27,6,3,,,15.5,24.0,24.0,15.5,24.0,24.0,23.5,40.0,40.0,2015-06-01 11:17:47,2025-01-13 08:38:57,1,,3,
334958494489998,171867987020004,2014,39,53,2364,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334958495489998,171867987020004,2014,39,53,2364,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334958492489998,171867987020004,2014,39,53,2364,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334958493489998,171867987020004,2014,39,53,2364,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334960268489998,171868056020004,2014,39,53,2376,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334960269489998,171868056020004,2014,39,53,2376,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334960266489998,171868056020004,2014,39,53,2376,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334960267489998,171868056020004,2014,39,53,2376,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334960210489998,171868055020004,2014,39,53,2634,135,3,1,,15,2,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960211489998,171868055020004,2014,39,53,2634,225,4,1,,9,3,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960208489998,171868055020004,2014,39,53,2634,270,1,1,,22,4,6,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960209489998,171868055020004,2014,39,53,2634,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334954007489998,171867849020004,2014,39,55,1176,135,3,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334954008489998,171867849020004,2014,39,55,1176,225,4,1,,7,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334954005489998,171867849020004,2014,39,55,1176,270,1,1,,17,8,5,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334954006489998,171867849020004,2014,39,55,1176,360,2,1,,7,4,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:56,1,,3,
334957106489998,171867943020004,2014,39,67,4888,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334957107489998,171867943020004,2014,39,67,4888,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334957104489998,171867943020004,2014,39,67,4888,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334957105489998,171867943020004,2014,39,67,4888,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334962435489998,171868145020004,2014,39,71,4274,135,3,2,,0,0,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334962436489998,171868145020004,2014,39,71,4274,225,4,1,,3,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334962433489998,171868145020004,2014,39,71,4274,270,1,1,,6,2,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334962434489998,171868145020004,2014,39,71,4274,360,2,1,,12,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960587489998,171868067020004,2014,39,73,3185,135,3,1,,18,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960588489998,171868067020004,2014,39,73,3185,225,4,1,,3,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960585489998,171868067020004,2014,39,73,3185,270,1,1,,6,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334960586489998,171868067020004,2014,39,73,3185,360,2,1,,5,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:55,1,,3,
334961420489998,171868097020004,2014,39,79,2631,135,3,1,,10,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
334961421489998,171868097020004,2014,39,79,2631,225,4,1,,17,2,5,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2015-06-01 11:17:48,2025-01-13 08:38:54,1,,3,
